,esports_match_id,map_type,map_name,stat_name,stat_amount
11654,30993,PAYLOAD,Dorado,Melee Final Blows,1.0
11655,30993,PAYLOAD,Dorado,Melee Percentage of Final Blows,0.25
11656,30993,PAYLOAD,Dorado,Objective Kills,6.0
11657,30993,PAYLOAD,Dorado,Objective Time,161.1330048
11658,30993,PAYLOAD,Dorado,Offensive Assists,12.0
11659,30993,PAYLOAD,Dorado,Shots Fired,616.0
11660,30993,PAYLOAD,Dorado,Time Alive,748.8050222999999
11661,30993,PAYLOAD,Dorado,Time Building Ultimate,675.5230195
11662,30993,PAYLOAD,Dorado,Time Elapsed per Ultimate Earned,119.24768020000002
11663,30993,PAYLOAD,Dorado,Time Holding Ultimate,81.94800240000001
11665,30993,PAYLOAD,Dorado,Ultimates Earned - Fractional,5.664873466
11666,30993,PAYLOAD,Dorado,Ultimates Used,5.0
11667,30993,PAYLOAD,Dorado,Weapon Accuracy,0.24196597399999997
11768,30993,PAYLOAD,Dorado,All Damage Done,17642.92992
11769,30993,PAYLOAD,Dorado,Assists,19.0
11770,30993,PAYLOAD,Dorado,Average Time Alive,82.56275248
11771,30993,PAYLOAD,Dorado,Barrier Damage Done,4825.450747
11772,30993,PAYLOAD,Dorado,Damage - Quick Melee,90.0
11773,30993,PAYLOAD,Dorado,Damage Done,12811.67995
11774,30993,PAYLOAD,Dorado,Damage Taken,5960.761564
11775,30993,PAYLOAD,Dorado,Deaths,7.0
11776,30993,PAYLOAD,Dorado,Eliminations,33.0
11777,30993,PAYLOAD,Dorado,Final Blows,14.0
11778,30993,PAYLOAD,Dorado,Healing Done,1041.304757
11779,30993,PAYLOAD,Dorado,Hero Damage Done,12811.67995
11780,30993,PAYLOAD,Dorado,Multikills,2.0
11781,30993,PAYLOAD,Dorado,Objective Kills,9.0
11782,30993,PAYLOAD,Dorado,Objective Time,74.4450022
11783,30993,PAYLOAD,Dorado,Shots Fired,6312.0
11784,30993,PAYLOAD,Dorado,Time Alive,729.7810218999999
11785,30993,PAYLOAD,Dorado,Time Building Ultimate,627.4180186000001
11786,30993,PAYLOAD,Dorado,Time Elapsed per Ultimate Earned,93.10826469
11787,30993,PAYLOAD,Dorado,Time Holding Ultimate,162.91000480000002
11789,30993,PAYLOAD,Dorado,Ultimates Earned - Fractional,6.738585673999999
11790,30993,PAYLOAD,Dorado,Ultimates Used,6.0
11791,30993,PAYLOAD,Dorado,Weapon Accuracy,0.326233184
11892,30993,PAYLOAD,Dorado,All Damage Done,13853.4506
11893,30993,PAYLOAD,Dorado,Assists,14.0
11894,30993,PAYLOAD,Dorado,Average Time Alive,92.84144924
11895,30993,PAYLOAD,Dorado,Barrier Damage Done,2598.28566
11896,30993,PAYLOAD,Dorado,Damage - Quick Melee,30.0
11897,30993,PAYLOAD,Dorado,Damage Done,11200.19592
11898,30993,PAYLOAD,Dorado,Damage Taken,6187.922573
11899,30993,PAYLOAD,Dorado,Deaths,9.0
11900,30993,PAYLOAD,Dorado,Eliminations,26.0
11901,30993,PAYLOAD,Dorado,Final Blows,12.0
11902,30993,PAYLOAD,Dorado,Hero Damage Done,11200.19592
11903,30993,PAYLOAD,Dorado,Knockback Kills,13.0
11904,30993,PAYLOAD,Dorado,Multikills,1.0
11905,30993,PAYLOAD,Dorado,Objective Kills,4.0
11906,30993,PAYLOAD,Dorado,Objective Time,132.145004
11907,30993,PAYLOAD,Dorado,Shots Fired,2198.0
11908,30993,PAYLOAD,Dorado,Time Alive,716.0080216
11909,30993,PAYLOAD,Dorado,Time Building Ultimate,581.021017
11910,30993,PAYLOAD,Dorado,Time Elapsed per Ultimate Earned,80.43120238
11911,30993,PAYLOAD,Dorado,Time Holding Ultimate,214.99800640000004
11913,30993,PAYLOAD,Dorado,Ultimates Earned - Fractional,7.223826076
11914,30993,PAYLOAD,Dorado,Ultimates Used,4.0
11915,30993,PAYLOAD,Dorado,Weapon Accuracy,0.28805237300000003
12020,30993,PAYLOAD,Dorado,All Damage Done,12025.14092
12021,30993,PAYLOAD,Dorado,Assists,22.0
12022,30993,PAYLOAD,Dorado,Average Time Alive,133.6373374
12023,30993,PAYLOAD,Dorado,Barrier Damage Done,1903.934268
12024,30993,PAYLOAD,Dorado,Damage - Quick Melee,96.13882446
12025,30993,PAYLOAD,Dorado,Damage Blocked,16439.28475
12026,30993,PAYLOAD,Dorado,Damage Done,10120.20665
12027,30993,PAYLOAD,Dorado,Damage Taken,13620.323709999999
12028,30993,PAYLOAD,Dorado,Deaths,3.0
12029,30993,PAYLOAD,Dorado,Eliminations,33.0
12030,30993,PAYLOAD,Dorado,Final Blows,11.0
12031,30993,PAYLOAD,Dorado,Hero Damage Done,10120.20665
12032,30993,PAYLOAD,Dorado,Knockback Kills,7.0
12033,30993,PAYLOAD,Dorado,Melee Final Blows,1.0
12034,30993,PAYLOAD,Dorado,Melee Percentage of Final Blows,0.090909091
12035,30993,PAYLOAD,Dorado,Multikills,2.0
12036,30993,PAYLOAD,Dorado,Objective Kills,17.0
12037,30993,PAYLOAD,Dorado,Objective Time,211.83000619999999
12038,30993,PAYLOAD,Dorado,Offensive Assists,4.0
12039,30993,PAYLOAD,Dorado,Shots Fired,198.0
12040,30993,PAYLOAD,Dorado,Time Alive,768.8210232000001
12041,30993,PAYLOAD,Dorado,Time Building Ultimate,682.3510201
12042,30993,PAYLOAD,Dorado,Time Elapsed per Ultimate Earned,100.22784
12043,30993,PAYLOAD,Dorado,Time Holding Ultimate,77.49000228
12045,30993,PAYLOAD,Dorado,Ultimates Earned - Fractional,6.807998857
12046,30993,PAYLOAD,Dorado,Ultimates Used,6.0
12047,30993,PAYLOAD,Dorado,Weapon Accuracy,0.36898395700000003
12177,30993,PAYLOAD,Dorado,All Damage Done,15541.680330000001
12178,30993,PAYLOAD,Dorado,Assists,23.0
12179,30993,PAYLOAD,Dorado,Average Time Alive,194.7097559
12180,30993,PAYLOAD,Dorado,Barrier Damage Done,6127.912692
12181,30993,PAYLOAD,Dorado,Damage - Quick Melee,320.0
12182,30993,PAYLOAD,Dorado,Damage Blocked,13469.0
12183,30993,PAYLOAD,Dorado,Damage Done,9383.267634
12184,30993,PAYLOAD,Dorado,Damage Taken,11276.10382
12185,30993,PAYLOAD,Dorado,Deaths,2.0
12186,30993,PAYLOAD,Dorado,Eliminations,32.0
12187,30993,PAYLOAD,Dorado,Final Blows,9.0
12188,30993,PAYLOAD,Dorado,Healing Done,1.820000052
12189,30993,PAYLOAD,Dorado,Hero Damage Done,9383.267634
12190,30993,PAYLOAD,Dorado,Knockback Kills,12.0
12191,30993,PAYLOAD,Dorado,Melee Final Blows,1.0
12192,30993,PAYLOAD,Dorado,Melee Percentage of Final Blows,0.111111111
12193,30993,PAYLOAD,Dorado,Multikills,1.0
12194,30993,PAYLOAD,Dorado,Objective Kills,9.0
12195,30993,PAYLOAD,Dorado,Objective Time,169.011005
12196,30993,PAYLOAD,Dorado,Shots Fired,17416.0
12197,30993,PAYLOAD,Dorado,Solo Kills,1.0
12198,30993,PAYLOAD,Dorado,Time Alive,778.8390236
12199,30993,PAYLOAD,Dorado,Time Building Ultimate,619.4020181
12200,30993,PAYLOAD,Dorado,Time Elapsed per Ultimate Earned,73.36704521
12201,30993,PAYLOAD,Dorado,Time Holding Ultimate,181.6420054
12203,30993,PAYLOAD,Dorado,Ultimates Earned - Fractional,8.442510072000001
12204,30993,PAYLOAD,Dorado,Ultimates Used,16.0
12205,30993,PAYLOAD,Dorado,Weapon Accuracy,0.289894155
12252,30993,PAYLOAD,Dorado,All Damage Done,6537.566039
12253,30993,PAYLOAD,Dorado,Assists,13.0
12254,30993,PAYLOAD,Dorado,Average Time Alive,88.16037767
12255,30993,PAYLOAD,Dorado,Barrier Damage Done,1659.600037
12256,30993,PAYLOAD,Dorado,Damage Done,4877.966002
12257,30993,PAYLOAD,Dorado,Damage Taken,3160.888324
12258,30993,PAYLOAD,Dorado,Deaths,6.0
12259,30993,PAYLOAD,Dorado,Defensive Assists,26.0
12260,30993,PAYLOAD,Dorado,Eliminations,17.0
12261,30993,PAYLOAD,Dorado,Final Blows,4.0
12262,30993,PAYLOAD,Dorado,Healing Done,12795.61913
12263,30993,PAYLOAD,Dorado,Hero Damage Done,4877.966002
12264,30993,PAYLOAD,Dorado,Multikills,1.0
12265,30993,PAYLOAD,Dorado,Objective Kills,11.0
12266,30993,PAYLOAD,Dorado,Objective Time,102.70600300000001
12267,30993,PAYLOAD,Dorado,Offensive Assists,15.0
12268,30993,PAYLOAD,Dorado,Shots Fired,434.0
12269,30993,PAYLOAD,Dorado,Time Alive,738.7920223
12270,30993,PAYLOAD,Dorado,Time Building Ultimate,712.1930205
12271,30993,PAYLOAD,Dorado,Time Elapsed per Ultimate Earned,83.2366245
12272,30993,PAYLOAD,Dorado,Time Holding Ultimate,25.56900072
12274,30993,PAYLOAD,Dorado,Ultimates Earned - Fractional,8.556245821000001
12275,30993,PAYLOAD,Dorado,Ultimates Used,8.0
12276,30993,PAYLOAD,Dorado,Weapon Accuracy,0.282828283
12997,30993,CONTROL,Lijiang Tower,All Damage Done,6174.979176
12998,30993,CONTROL,Lijiang Tower,Assists,6.0
12999,30993,CONTROL,Lijiang Tower,Average Time Alive,62.56414469
13000,30993,CONTROL,Lijiang Tower,Barrier Damage Done,2163.6591719999997
13001,30993,CONTROL,Lijiang Tower,Damage - Quick Melee,153.80001069999997
13002,30993,CONTROL,Lijiang Tower,Damage Done,3896.3200039999997
13003,30993,CONTROL,Lijiang Tower,Damage Taken,3000.185978
13004,30993,CONTROL,Lijiang Tower,Deaths,7.0
13005,30993,CONTROL,Lijiang Tower,Defensive Assists,7.0
13006,30993,CONTROL,Lijiang Tower,Eliminations,12.0
13007,30993,CONTROL,Lijiang Tower,Environmental Kills,1.0
13008,30993,CONTROL,Lijiang Tower,Final Blows,5.0
13009,30993,CONTROL,Lijiang Tower,Healing Done,4525.72231
13010,30993,CONTROL,Lijiang Tower,Hero Damage Done,3896.3200039999997
13011,30993,CONTROL,Lijiang Tower,Knockback Kills,4.0
13012,30993,CONTROL,Lijiang Tower,Melee Final Blows,2.0
13013,30993,CONTROL,Lijiang Tower,Melee Percentage of Final Blows,0.4
13014,30993,CONTROL,Lijiang Tower,Objective Kills,5.0
13015,30993,CONTROL,Lijiang Tower,Objective Time,53.347001600000006
13016,30993,CONTROL,Lijiang Tower,Offensive Assists,10.0
13017,30993,CONTROL,Lijiang Tower,Shots Fired,703.0
13018,30993,CONTROL,Lijiang Tower,Solo Kills,1.0
13019,30993,CONTROL,Lijiang Tower,Time Alive,437.94901289999996
13020,30993,CONTROL,Lijiang Tower,Time Building Ultimate,443.93601280000007
13021,30993,CONTROL,Lijiang Tower,Time Elapsed per Ultimate Earned,131.4799118
13022,30993,CONTROL,Lijiang Tower,Time Holding Ultimate,40.33400119
13024,30993,CONTROL,Lijiang Tower,Ultimates Earned - Fractional,3.376455055
13025,30993,CONTROL,Lijiang Tower,Ultimates Used,3.0
13026,30993,CONTROL,Lijiang Tower,Weapon Accuracy,0.288566243
13078,30993,CONTROL,Lijiang Tower,All Damage Done,12113.90087
13079,30993,CONTROL,Lijiang Tower,Assists,6.0
13080,30993,CONTROL,Lijiang Tower,Average Time Alive,35.45880106
13081,30993,CONTROL,Lijiang Tower,Barrier Damage Done,4480.434247
13082,30993,CONTROL,Lijiang Tower,Damage Done,7498.032025
13083,30993,CONTROL,Lijiang Tower,Damage Taken,3401.405719
13084,30993,CONTROL,Lijiang Tower,Deaths,7.0
13085,30993,CONTROL,Lijiang Tower,Eliminations,10.0
13086,30993,CONTROL,Lijiang Tower,Final Blows,4.0
13087,30993,CONTROL,Lijiang Tower,Healing Done,342.4294474
13088,30993,CONTROL,Lijiang Tower,Hero Damage Done,7498.032025
13089,30993,CONTROL,Lijiang Tower,Multikills,1.0
13090,30993,CONTROL,Lijiang Tower,Objective Kills,5.0
13091,30993,CONTROL,Lijiang Tower,Objective Time,21.40600065
13092,30993,CONTROL,Lijiang Tower,Shots Fired,1923.0
13093,30993,CONTROL,Lijiang Tower,Time Alive,431.67001289999996
13094,30993,CONTROL,Lijiang Tower,Time Building Ultimate,389.8880115
13095,30993,CONTROL,Lijiang Tower,Time Elapsed per Ultimate Earned,82.50778294
13096,30993,CONTROL,Lijiang Tower,Time Holding Ultimate,99.24600296
13098,30993,CONTROL,Lijiang Tower,Ultimates Earned - Fractional,4.725469497
13099,30993,CONTROL,Lijiang Tower,Ultimates Used,4.0
13100,30993,CONTROL,Lijiang Tower,Weapon Accuracy,0.28961039
13191,30993,CONTROL,Lijiang Tower,All Damage Done,8102.920676000001
13192,30993,CONTROL,Lijiang Tower,Assists,11.0
13193,30993,CONTROL,Lijiang Tower,Average Time Alive,63.84200191
13194,30993,CONTROL,Lijiang Tower,Barrier Damage Done,2306.064209
13195,30993,CONTROL,Lijiang Tower,Damage Blocked,7674.490826
13196,30993,CONTROL,Lijiang Tower,Damage Done,5627.476468
13197,30993,CONTROL,Lijiang Tower,Damage Taken,4510.100496
13198,30993,CONTROL,Lijiang Tower,Deaths,7.0
13199,30993,CONTROL,Lijiang Tower,Eliminations,12.0
13200,30993,CONTROL,Lijiang Tower,Final Blows,1.0
13201,30993,CONTROL,Lijiang Tower,Healing Done,493.1888585
13202,30993,CONTROL,Lijiang Tower,Hero Damage Done,5627.476468
13203,30993,CONTROL,Lijiang Tower,Objective Kills,8.0
13204,30993,CONTROL,Lijiang Tower,Objective Time,70.83300213
13205,30993,CONTROL,Lijiang Tower,Offensive Assists,4.0
13206,30993,CONTROL,Lijiang Tower,Shots Fired,180.0
13207,30993,CONTROL,Lijiang Tower,Time Alive,446.89401339999995
13208,30993,CONTROL,Lijiang Tower,Time Building Ultimate,480.446014
13209,30993,CONTROL,Lijiang Tower,Time Elapsed per Ultimate Earned,103.8662432
13210,30993,CONTROL,Lijiang Tower,Time Holding Ultimate,8.729000249
13212,30993,CONTROL,Lijiang Tower,Ultimates Earned - Fractional,4.625622329
13213,30993,CONTROL,Lijiang Tower,Ultimates Used,3.0
13214,30993,CONTROL,Lijiang Tower,Weapon Accuracy,0.26388888899999996
13256,30993,CONTROL,Lijiang Tower,All Damage Done,9568.284445000001
13257,30993,CONTROL,Lijiang Tower,Assists,4.0
13258,30993,CONTROL,Lijiang Tower,Average Time Alive,41.92420126
13259,30993,CONTROL,Lijiang Tower,Barrier Damage Done,3932.5
13260,30993,CONTROL,Lijiang Tower,Damage Blocked,12519.88672
13261,30993,CONTROL,Lijiang Tower,Damage Done,5465.784445
13262,30993,CONTROL,Lijiang Tower,Damage Taken,11770.64765
13263,30993,CONTROL,Lijiang Tower,Deaths,9.0
13264,30993,CONTROL,Lijiang Tower,Eliminations,6.0
13265,30993,CONTROL,Lijiang Tower,Environmental Deaths,1.0
13266,30993,CONTROL,Lijiang Tower,Final Blows,2.0
13267,30993,CONTROL,Lijiang Tower,Hero Damage Done,5465.784445
13268,30993,CONTROL,Lijiang Tower,Objective Kills,4.0
13269,30993,CONTROL,Lijiang Tower,Objective Time,48.88800147
13270,30993,CONTROL,Lijiang Tower,Offensive Assists,1.0
13271,30993,CONTROL,Lijiang Tower,Time Alive,419.2420126
13272,30993,CONTROL,Lijiang Tower,Time Building Ultimate,483.4590142
13273,30993,CONTROL,Lijiang Tower,Time Elapsed per Ultimate Earned,107.4353362
13274,30993,CONTROL,Lijiang Tower,Time Holding Ultimate,12.25700035
13276,30993,CONTROL,Lijiang Tower,Ultimates Earned - Fractional,4.500000012
13277,30993,CONTROL,Lijiang Tower,Ultimates Used,4.0
13313,30993,CONTROL,Lijiang Tower,All Damage Done,12113.439540000001
13314,30993,CONTROL,Lijiang Tower,Assists,6.0
13315,30993,CONTROL,Lijiang Tower,Average Time Alive,63.35043049
13316,30993,CONTROL,Lijiang Tower,Barrier Damage Done,6808.021514
13317,30993,CONTROL,Lijiang Tower,Damage - Quick Melee,115.0
13318,30993,CONTROL,Lijiang Tower,Damage Blocked,10653.0
13319,30993,CONTROL,Lijiang Tower,Damage Done,4350.113718
13320,30993,CONTROL,Lijiang Tower,Damage Taken,10268.90554
13321,30993,CONTROL,Lijiang Tower,Deaths,7.0
13322,30993,CONTROL,Lijiang Tower,Eliminations,10.0
13323,30993,CONTROL,Lijiang Tower,Environmental Deaths,2.0
13324,30993,CONTROL,Lijiang Tower,Final Blows,4.0
13325,30993,CONTROL,Lijiang Tower,Hero Damage Done,4350.113718
13326,30993,CONTROL,Lijiang Tower,Knockback Kills,5.0
13327,30993,CONTROL,Lijiang Tower,Objective Kills,5.0
13328,30993,CONTROL,Lijiang Tower,Objective Time,59.42300179
13329,30993,CONTROL,Lijiang Tower,Shots Fired,8637.0
13330,30993,CONTROL,Lijiang Tower,Time Alive,443.4530134
13331,30993,CONTROL,Lijiang Tower,Time Building Ultimate,451.5750132
13332,30993,CONTROL,Lijiang Tower,Time Elapsed per Ultimate Earned,70.80953869
13333,30993,CONTROL,Lijiang Tower,Time Holding Ultimate,58.96100176
13335,30993,CONTROL,Lijiang Tower,Ultimates Earned - Fractional,6.377318954
13336,30993,CONTROL,Lijiang Tower,Ultimates Used,11.0
13337,30993,CONTROL,Lijiang Tower,Weapon Accuracy,0.36500543399999996
13379,30993,CONTROL,Lijiang Tower,All Damage Done,3731.7660079999996
13380,30993,CONTROL,Lijiang Tower,Assists,6.0
13381,30993,CONTROL,Lijiang Tower,Average Time Alive,47.62975144
13382,30993,CONTROL,Lijiang Tower,Barrier Damage Done,1098.119989
13383,30993,CONTROL,Lijiang Tower,Damage - Quick Melee,60.0
13384,30993,CONTROL,Lijiang Tower,Damage Done,2633.6460190000003
13385,30993,CONTROL,Lijiang Tower,Damage Taken,2750.536989
13386,30993,CONTROL,Lijiang Tower,Deaths,7.0
13387,30993,CONTROL,Lijiang Tower,Defensive Assists,11.0
13388,30993,CONTROL,Lijiang Tower,Eliminations,7.0
13389,30993,CONTROL,Lijiang Tower,Environmental Deaths,1.0
13390,30993,CONTROL,Lijiang Tower,Final Blows,1.0
13391,30993,CONTROL,Lijiang Tower,Healing Done,11413.156840000001
13392,30993,CONTROL,Lijiang Tower,Hero Damage Done,2633.6460190000003
13393,30993,CONTROL,Lijiang Tower,Objective Kills,2.0
13394,30993,CONTROL,Lijiang Tower,Objective Time,29.58900089
13395,30993,CONTROL,Lijiang Tower,Offensive Assists,5.0
13396,30993,CONTROL,Lijiang Tower,Shots Fired,301.0
13397,30993,CONTROL,Lijiang Tower,Time Alive,443.56201339999996
13398,30993,CONTROL,Lijiang Tower,Time Building Ultimate,400.69201150000004
13399,30993,CONTROL,Lijiang Tower,Time Elapsed per Ultimate Earned,72.23201590000001
13400,30993,CONTROL,Lijiang Tower,Time Holding Ultimate,81.02400236
13402,30993,CONTROL,Lijiang Tower,Ultimates Earned - Fractional,5.547290997999999
13403,30993,CONTROL,Lijiang Tower,Ultimates Used,4.0
13404,30993,CONTROL,Lijiang Tower,Weapon Accuracy,0.245762712
14619,30994,CONTROL,Lijiang Tower,All Damage Done,20666.67762
14620,30994,CONTROL,Lijiang Tower,Assists,10.0
14621,30994,CONTROL,Lijiang Tower,Average Time Alive,35.62550107
14622,30994,CONTROL,Lijiang Tower,Barrier Damage Done,9422.094864
14623,30994,CONTROL,Lijiang Tower,Damage Blocked,25377.07841
14624,30994,CONTROL,Lijiang Tower,Damage Done,10734.58275
14625,30994,CONTROL,Lijiang Tower,Damage Taken,20225.18774
14626,30994,CONTROL,Lijiang Tower,Deaths,19.0
14627,30994,CONTROL,Lijiang Tower,Eliminations,16.0
14628,30994,CONTROL,Lijiang Tower,Final Blows,6.0
14629,30994,CONTROL,Lijiang Tower,Hero Damage Done,10734.58275
14630,30994,CONTROL,Lijiang Tower,Objective Kills,9.0
14631,30994,CONTROL,Lijiang Tower,Objective Time,124.5230037
14632,30994,CONTROL,Lijiang Tower,Offensive Assists,5.0
14633,30994,CONTROL,Lijiang Tower,Time Alive,783.7610236
14634,30994,CONTROL,Lijiang Tower,Time Building Ultimate,784.861023
14635,30994,CONTROL,Lijiang Tower,Time Elapsed per Ultimate Earned,98.99148037
14636,30994,CONTROL,Lijiang Tower,Time Holding Ultimate,182.9530054
14638,30994,CONTROL,Lijiang Tower,Ultimates Earned - Fractional,7.928571429
14639,30994,CONTROL,Lijiang Tower,Ultimates Used,6.0
14675,30994,CONTROL,Lijiang Tower,All Damage Done,23007.25306
14676,30994,CONTROL,Lijiang Tower,Assists,30.0
14677,30994,CONTROL,Lijiang Tower,Average Time Alive,47.90228477
14678,30994,CONTROL,Lijiang Tower,Barrier Damage Done,9323.546132
14679,30994,CONTROL,Lijiang Tower,Damage - Quick Melee,72.19979191
14680,30994,CONTROL,Lijiang Tower,Damage Blocked,9589.379457
14681,30994,CONTROL,Lijiang Tower,Damage Done,13207.68752
14682,30994,CONTROL,Lijiang Tower,Damage Taken,10472.882520000001
14683,30994,CONTROL,Lijiang Tower,Deaths,11.0
14684,30994,CONTROL,Lijiang Tower,Eliminations,42.0
14685,30994,CONTROL,Lijiang Tower,Environmental Deaths,1.0
14686,30994,CONTROL,Lijiang Tower,Final Blows,12.0
14687,30994,CONTROL,Lijiang Tower,Healing Done,829.6757934
14688,30994,CONTROL,Lijiang Tower,Hero Damage Done,13207.68752
14689,30994,CONTROL,Lijiang Tower,Knockback Kills,2.0
14690,30994,CONTROL,Lijiang Tower,Melee Final Blows,1.0
14691,30994,CONTROL,Lijiang Tower,Melee Percentage of Final Blows,0.083333333
14692,30994,CONTROL,Lijiang Tower,Objective Kills,20.0
14693,30994,CONTROL,Lijiang Tower,Objective Time,136.73800409999998
14694,30994,CONTROL,Lijiang Tower,Offensive Assists,11.0
14695,30994,CONTROL,Lijiang Tower,Shots Fired,470.0
14696,30994,CONTROL,Lijiang Tower,Solo Kills,1.0
14697,30994,CONTROL,Lijiang Tower,Time Alive,873.4950262
14698,30994,CONTROL,Lijiang Tower,Time Building Ultimate,869.5580254
14699,30994,CONTROL,Lijiang Tower,Time Elapsed per Ultimate Earned,91.25176669
14700,30994,CONTROL,Lijiang Tower,Time Holding Ultimate,64.18500189
14702,30994,CONTROL,Lijiang Tower,Ultimates Earned - Fractional,9.529218522
14703,30994,CONTROL,Lijiang Tower,Ultimates Used,8.0
14704,30994,CONTROL,Lijiang Tower,Weapon Accuracy,0.319587629
14779,30994,CONTROL,Lijiang Tower,All Damage Done,36447.96233
14780,30994,CONTROL,Lijiang Tower,Assists,25.0
14781,30994,CONTROL,Lijiang Tower,Average Time Alive,46.59166807
14782,30994,CONTROL,Lijiang Tower,Barrier Damage Done,19348.8147
14783,30994,CONTROL,Lijiang Tower,Damage Done,16861.48644
14784,30994,CONTROL,Lijiang Tower,Damage Taken,11872.98815
14785,30994,CONTROL,Lijiang Tower,Deaths,11.0
14786,30994,CONTROL,Lijiang Tower,Eliminations,42.0
14787,30994,CONTROL,Lijiang Tower,Final Blows,17.0
14788,30994,CONTROL,Lijiang Tower,Healing Done,1462.551113
14789,30994,CONTROL,Lijiang Tower,Hero Damage Done,16861.48644
14790,30994,CONTROL,Lijiang Tower,Objective Kills,20.0
14791,30994,CONTROL,Lijiang Tower,Objective Time,141.40000419999998
14792,30994,CONTROL,Lijiang Tower,Shots Fired,8348.0
14793,30994,CONTROL,Lijiang Tower,Solo Kills,1.0
14794,30994,CONTROL,Lijiang Tower,Time Alive,872.7760263
14795,30994,CONTROL,Lijiang Tower,Time Building Ultimate,790.4000232999999
14796,30994,CONTROL,Lijiang Tower,Time Elapsed per Ultimate Earned,97.12792062
14797,30994,CONTROL,Lijiang Tower,Time Holding Ultimate,175.73900519999998
14799,30994,CONTROL,Lijiang Tower,Ultimates Earned - Fractional,8.137722071
14800,30994,CONTROL,Lijiang Tower,Ultimates Used,6.0
14801,30994,CONTROL,Lijiang Tower,Weapon Accuracy,0.322527563
14885,30994,CONTROL,Lijiang Tower,All Damage Done,13905.01715
14886,30994,CONTROL,Lijiang Tower,Assists,28.0
14887,30994,CONTROL,Lijiang Tower,Average Time Alive,63.30538939
14888,30994,CONTROL,Lijiang Tower,Barrier Damage Done,4643.706229
14889,30994,CONTROL,Lijiang Tower,Damage Done,8876.384387
14890,30994,CONTROL,Lijiang Tower,Damage Taken,6789.583253
14891,30994,CONTROL,Lijiang Tower,Deaths,11.0
14892,30994,CONTROL,Lijiang Tower,Defensive Assists,45.0
14893,30994,CONTROL,Lijiang Tower,Eliminations,35.0
